STB Manufacturer,STB Model,STB Serial,STB Production Date,Chipset Type,Chipset Version,Chipset Id
INTEK Digital,HD-S73CX,C28H1552L02707,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540625
INTEK Digital,HD-S73CX,C28H1552L02708,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534832
INTEK Digital,HD-S73CX,C28H1552L02709,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516212
INTEK Digital,HD-S73CX,C28H1552L02710,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515657
INTEK Digital,HD-S73CX,C28H1552L02711,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514494
INTEK Digital,HD-S73CX,C28H1552L02712,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516210
INTEK Digital,HD-S73CX,C28H1552L02713,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535896
INTEK Digital,HD-S73CX,C28H1552L02714,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535035
INTEK Digital,HD-S73CX,C28H1552L02715,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534824
INTEK Digital,HD-S73CX,C28H1552L02716,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538399
INTEK Digital,HD-S73CX,C28H1552L02717,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534795
INTEK Digital,HD-S73CX,C28H1552L02718,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535032
INTEK Digital,HD-S73CX,C28H1552L02719,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541738
INTEK Digital,HD-S73CX,C28H1552L02720,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515715
INTEK Digital,HD-S73CX,C28H1552L02721,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544435
INTEK Digital,HD-S73CX,C28H1552L02722,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540002
INTEK Digital,HD-S73CX,C28H1552L02723,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539205
INTEK Digital,HD-S73CX,C28H1552L02724,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540274
INTEK Digital,HD-S73CX,C28H1552L02725,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540008
INTEK Digital,HD-S73CX,C28H1552L02726,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534791
INTEK Digital,HD-S73CX,C28H1552L02727,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534913
INTEK Digital,HD-S73CX,C28H1552L02728,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535398
INTEK Digital,HD-S73CX,C28H1552L02729,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534783
INTEK Digital,HD-S73CX,C28H1552L02730,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536994
INTEK Digital,HD-S73CX,C28H1552L02731,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544193
INTEK Digital,HD-S73CX,C28H1552L02732,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516435
INTEK Digital,HD-S73CX,C28H1552L02733,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532778
INTEK Digital,HD-S73CX,C28H1552L02734,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534881
INTEK Digital,HD-S73CX,C28H1552L02735,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525612
INTEK Digital,HD-S73CX,C28H1552L02736,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516400
INTEK Digital,HD-S73CX,C28H1552L02737,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532520
INTEK Digital,HD-S73CX,C28H1552L02738,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532514
INTEK Digital,HD-S73CX,C28H1552L02739,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535978
INTEK Digital,HD-S73CX,C28H1552L02740,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540850
INTEK Digital,HD-S73CX,C28H1552L02741,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529751
INTEK Digital,HD-S73CX,C28H1552L02742,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535344
INTEK Digital,HD-S73CX,C28H1552L02743,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525546
INTEK Digital,HD-S73CX,C28H1552L02744,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529623
INTEK Digital,HD-S73CX,C28H1552L02745,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532946
INTEK Digital,HD-S73CX,C28H1552L02746,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532159
INTEK Digital,HD-S73CX,C28H1552L02747,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535465
INTEK Digital,HD-S73CX,C28H1552L02748,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544953
INTEK Digital,HD-S73CX,C28H1552L02749,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532134
INTEK Digital,HD-S73CX,C28H1552L02750,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515975
INTEK Digital,HD-S73CX,C28H1552L02751,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535863
INTEK Digital,HD-S73CX,C28H1552L02752,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541522
INTEK Digital,HD-S73CX,C28H1552L02753,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525283
INTEK Digital,HD-S73CX,C28H1552L02754,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543943
INTEK Digital,HD-S73CX,C28H1552L02755,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516103
INTEK Digital,HD-S73CX,C28H1552L02756,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533001
INTEK Digital,HD-S73CX,C28H1552L02757,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532665
INTEK Digital,HD-S73CX,C28H1552L02758,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514474
INTEK Digital,HD-S73CX,C28H1552L02759,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538280
INTEK Digital,HD-S73CX,C28H1552L02760,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516528
INTEK Digital,HD-S73CX,C28H1552L02761,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535453
INTEK Digital,HD-S73CX,C28H1552L02762,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532712
INTEK Digital,HD-S73CX,C28H1552L02763,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534885
INTEK Digital,HD-S73CX,C28H1552L02764,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516414
INTEK Digital,HD-S73CX,C28H1552L02765,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529567
INTEK Digital,HD-S73CX,C28H1552L02766,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539986
INTEK Digital,HD-S73CX,C28H1552L02767,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532741
INTEK Digital,HD-S73CX,C28H1552L02768,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539684
INTEK Digital,HD-S73CX,C28H1552L02769,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516410
INTEK Digital,HD-S73CX,C28H1552L02770,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525565
INTEK Digital,HD-S73CX,C28H1552L02771,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535938
INTEK Digital,HD-S73CX,C28H1552L02772,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529518
INTEK Digital,HD-S73CX,C28H1552L02773,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532929
INTEK Digital,HD-S73CX,C28H1552L02774,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532551
INTEK Digital,HD-S73CX,C28H1552L02775,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542203
INTEK Digital,HD-S73CX,C28H1552L02776,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532644
INTEK Digital,HD-S73CX,C28H1552L02777,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532786
INTEK Digital,HD-S73CX,C28H1552L02778,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538407
INTEK Digital,HD-S73CX,C28H1552L02779,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536968
INTEK Digital,HD-S73CX,C28H1552L02780,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535538
INTEK Digital,HD-S73CX,C28H1552L02781,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539668
INTEK Digital,HD-S73CX,C28H1552L02782,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534745
INTEK Digital,HD-S73CX,C28H1552L02783,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535569
INTEK Digital,HD-S73CX,C28H1552L02784,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544073
INTEK Digital,HD-S73CX,C28H1552L02785,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525268
INTEK Digital,HD-S73CX,C28H1552L02786,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531755
INTEK Digital,HD-S73CX,C28H1552L02787,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516214
INTEK Digital,HD-S73CX,C28H1552L02788,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532492
INTEK Digital,HD-S73CX,C28H1552L02789,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544046
INTEK Digital,HD-S73CX,C28H1552L02790,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514471
INTEK Digital,HD-S73CX,C28H1552L02791,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540238
INTEK Digital,HD-S73CX,C28H1552L02792,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525272
INTEK Digital,HD-S73CX,C28H1552L02793,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534758
INTEK Digital,HD-S73CX,C28H1552L02794,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525320
INTEK Digital,HD-S73CX,C28H1552L02795,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532133
INTEK Digital,HD-S73CX,C28H1552L02796,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529485
INTEK Digital,HD-S73CX,C28H1552L02797,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525583
INTEK Digital,HD-S73CX,C28H1552L02798,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540550
INTEK Digital,HD-S73CX,C28H1552L02799,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516099
INTEK Digital,HD-S73CX,C28H1552L02800,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516565
INTEK Digital,HD-S73CX,C28H1552L02801,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534820
INTEK Digital,HD-S73CX,C28H1552L02802,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536904
INTEK Digital,HD-S73CX,C28H1552L02803,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541693
INTEK Digital,HD-S73CX,C28H1552L02804,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540195
INTEK Digital,HD-S73CX,C28H1552L02805,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532701
INTEK Digital,HD-S73CX,C28H1552L02806,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531747
INTEK Digital,HD-S73CX,C28H1552L02807,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535699
INTEK Digital,HD-S73CX,C28H1552L02808,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532136
INTEK Digital,HD-S73CX,C28H1552L02809,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537342
INTEK Digital,HD-S73CX,C28H1552L02810,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534988
INTEK Digital,HD-S73CX,C28H1552L02811,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532222
INTEK Digital,HD-S73CX,C28H1552L02812,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516034
INTEK Digital,HD-S73CX,C28H1552L02813,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534955
INTEK Digital,HD-S73CX,C28H1552L02814,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540806
INTEK Digital,HD-S73CX,C28H1552L02815,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542175
INTEK Digital,HD-S73CX,C28H1552L02816,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534808
INTEK Digital,HD-S73CX,C28H1552L02817,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537556
INTEK Digital,HD-S73CX,C28H1552L02818,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540010
INTEK Digital,HD-S73CX,C28H1552L02819,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540675
INTEK Digital,HD-S73CX,C28H1552L02820,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537392
INTEK Digital,HD-S73CX,C28H1552L02821,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539969
INTEK Digital,HD-S73CX,C28H1552L02822,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540254
INTEK Digital,HD-S73CX,C28H1552L02823,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540665
INTEK Digital,HD-S73CX,C28H1552L02824,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539411
INTEK Digital,HD-S73CX,C28H1552L02825,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534894
INTEK Digital,HD-S73CX,C28H1552L02826,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539276
INTEK Digital,HD-S73CX,C28H1552L02827,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537531
INTEK Digital,HD-S73CX,C28H1552L02828,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537512
INTEK Digital,HD-S73CX,C28H1552L02829,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542292
INTEK Digital,HD-S73CX,C28H1552L02830,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539027
INTEK Digital,HD-S73CX,C28H1552L02831,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532167
INTEK Digital,HD-S73CX,C28H1552L02832,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543973
INTEK Digital,HD-S73CX,C28H1552L02833,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542279
INTEK Digital,HD-S73CX,C28H1552L02834,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532672
INTEK Digital,HD-S73CX,C28H1552L02835,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535394
INTEK Digital,HD-S73CX,C28H1552L02836,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540782
INTEK Digital,HD-S73CX,C28H1552L02837,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539572
INTEK Digital,HD-S73CX,C28H1552L02838,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535666
INTEK Digital,HD-S73CX,C28H1552L02839,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529504
INTEK Digital,HD-S73CX,C28H1552L02840,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544290
INTEK Digital,HD-S73CX,C28H1552L02841,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532196
INTEK Digital,HD-S73CX,C28H1552L02842,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515730
INTEK Digital,HD-S73CX,C28H1552L02843,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532390
INTEK Digital,HD-S73CX,C28H1552L02844,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535985
INTEK Digital,HD-S73CX,C28H1552L02845,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515961
INTEK Digital,HD-S73CX,C28H1552L02846,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537323
INTEK Digital,HD-S73CX,C28H1552L02847,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537115
INTEK Digital,HD-S73CX,C28H1552L02848,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516084
INTEK Digital,HD-S73CX,C28H1552L02849,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532197
INTEK Digital,HD-S73CX,C28H1552L02850,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516204
INTEK Digital,HD-S73CX,C28H1552L02851,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540653
INTEK Digital,HD-S73CX,C28H1552L02852,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538840
INTEK Digital,HD-S73CX,C28H1552L02853,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539102
INTEK Digital,HD-S73CX,C28H1552L02854,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539413
INTEK Digital,HD-S73CX,C28H1552L02855,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540490
INTEK Digital,HD-S73CX,C28H1552L02856,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539988
INTEK Digital,HD-S73CX,C28H1552L02857,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537482
INTEK Digital,HD-S73CX,C28H1552L02858,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536616
INTEK Digital,HD-S73CX,C28H1552L02859,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533227
INTEK Digital,HD-S73CX,C28H1552L02860,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537835
INTEK Digital,HD-S73CX,C28H1552L02861,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540828
INTEK Digital,HD-S73CX,C28H1552L02862,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529810
INTEK Digital,HD-S73CX,C28H1552L02863,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539258
INTEK Digital,HD-S73CX,C28H1552L02864,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537686
INTEK Digital,HD-S73CX,C28H1552L02865,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539198
INTEK Digital,HD-S73CX,C28H1552L02866,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537507
INTEK Digital,HD-S73CX,C28H1552L02867,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534754
INTEK Digital,HD-S73CX,C28H1552L02868,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540636
INTEK Digital,HD-S73CX,C28H1552L02869,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532223
INTEK Digital,HD-S73CX,C28H1552L02870,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532180
INTEK Digital,HD-S73CX,C28H1552L02871,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540415
INTEK Digital,HD-S73CX,C28H1552L02872,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541785
INTEK Digital,HD-S73CX,C28H1552L02873,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537374
INTEK Digital,HD-S73CX,C28H1552L02874,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536496
INTEK Digital,HD-S73CX,C28H1552L02875,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540580
INTEK Digital,HD-S73CX,C28H1552L02876,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537522
INTEK Digital,HD-S73CX,C28H1552L02877,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516735
INTEK Digital,HD-S73CX,C28H1552L02878,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539057
INTEK Digital,HD-S73CX,C28H1552L02879,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539153
INTEK Digital,HD-S73CX,C28H1552L02880,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536592
INTEK Digital,HD-S73CX,C28H1552L02881,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540791
INTEK Digital,HD-S73CX,C28H1552L02882,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535992
INTEK Digital,HD-S73CX,C28H1552L02883,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516188
INTEK Digital,HD-S73CX,C28H1552L02884,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532438
INTEK Digital,HD-S73CX,C28H1552L02885,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539227
INTEK Digital,HD-S73CX,C28H1552L02886,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539120
INTEK Digital,HD-S73CX,C28H1552L02887,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514641
INTEK Digital,HD-S73CX,C28H1552L02888,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516540
INTEK Digital,HD-S73CX,C28H1552L02889,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516163
INTEK Digital,HD-S73CX,C28H1552L02890,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539979
INTEK Digital,HD-S73CX,C28H1552L02891,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652523998
INTEK Digital,HD-S73CX,C28H1552L02892,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516190
INTEK Digital,HD-S73CX,C28H1552L02893,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516082
INTEK Digital,HD-S73CX,C28H1552L02894,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534875
INTEK Digital,HD-S73CX,C28H1552L02895,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541486
INTEK Digital,HD-S73CX,C28H1552L02896,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532078
INTEK Digital,HD-S73CX,C28H1552L02897,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532075
INTEK Digital,HD-S73CX,C28H1552L02898,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516398
INTEK Digital,HD-S73CX,C28H1552L02899,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535575
INTEK Digital,HD-S73CX,C28H1552L02900,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539093
INTEK Digital,HD-S73CX,C28H1552L02901,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535914
INTEK Digital,HD-S73CX,C28H1552L02902,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539635
INTEK Digital,HD-S73CX,C28H1552L02903,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514468
INTEK Digital,HD-S73CX,C28H1552L02904,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543934
INTEK Digital,HD-S73CX,C28H1552L02905,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516568
INTEK Digital,HD-S73CX,C28H1552L02906,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536019
INTEK Digital,HD-S73CX,C28H1552L02907,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516572
INTEK Digital,HD-S73CX,C28H1552L02908,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532121
INTEK Digital,HD-S73CX,C28H1552L02909,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535906
INTEK Digital,HD-S73CX,C28H1552L02910,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516512
INTEK Digital,HD-S73CX,C28H1552L02911,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539545
INTEK Digital,HD-S73CX,C28H1552L02912,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516564
INTEK Digital,HD-S73CX,C28H1552L02913,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542274
INTEK Digital,HD-S73CX,C28H1552L02914,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541051
INTEK Digital,HD-S73CX,C28H1552L02915,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534387
INTEK Digital,HD-S73CX,C28H1552L02916,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540638
INTEK Digital,HD-S73CX,C28H1552L02917,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516550
INTEK Digital,HD-S73CX,C28H1552L02918,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541995
INTEK Digital,HD-S73CX,C28H1552L02919,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539131
INTEK Digital,HD-S73CX,C28H1552L02920,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540671
INTEK Digital,HD-S73CX,C28H1552L02921,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533254
INTEK Digital,HD-S73CX,C28H1552L02922,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516354
INTEK Digital,HD-S73CX,C28H1552L02923,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544066
INTEK Digital,HD-S73CX,C28H1552L02924,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540915
INTEK Digital,HD-S73CX,C28H1552L02925,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525265
INTEK Digital,HD-S73CX,C28H1552L02926,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537504
INTEK Digital,HD-S73CX,C28H1552L02927,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536582
INTEK Digital,HD-S73CX,C28H1552L02928,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542205
INTEK Digital,HD-S73CX,C28H1552L02929,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540838
INTEK Digital,HD-S73CX,C28H1552L02930,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539678
INTEK Digital,HD-S73CX,C28H1552L02931,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536918
INTEK Digital,HD-S73CX,C28H1552L02932,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539356
INTEK Digital,HD-S73CX,C28H1552L02933,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539301
INTEK Digital,HD-S73CX,C28H1552L02934,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539539
INTEK Digital,HD-S73CX,C28H1552L02935,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532128
INTEK Digital,HD-S73CX,C28H1552L02936,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532235
INTEK Digital,HD-S73CX,C28H1552L02937,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532198
INTEK Digital,HD-S73CX,C28H1552L02938,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532462
INTEK Digital,HD-S73CX,C28H1552L02939,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539348
INTEK Digital,HD-S73CX,C28H1552L02940,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540960
INTEK Digital,HD-S73CX,C28H1552L02941,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540874
INTEK Digital,HD-S73CX,C28H1552L02942,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544930
INTEK Digital,HD-S73CX,C28H1552L02943,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536685
INTEK Digital,HD-S73CX,C28H1552L02944,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532485
INTEK Digital,HD-S73CX,C28H1552L02945,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540812
INTEK Digital,HD-S73CX,C28H1552L02946,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529549
INTEK Digital,HD-S73CX,C28H1552L02947,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535542
INTEK Digital,HD-S73CX,C28H1552L02948,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536046
INTEK Digital,HD-S73CX,C28H1552L02949,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539332
INTEK Digital,HD-S73CX,C28H1552L02950,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516139
