"Operator Name";"Operator Group Name";"STB Manufacturer";"STB Model";"STB Serial";"STB Production Date";"Chipset Manufacturer";"Chipset Type";"Chipset Version";"Chipset Id"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02309";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532537"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02310";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516005"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02311";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535486"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02312";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544059"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02313";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535113"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02314";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529332"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02315";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536675"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02316";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535922"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02317";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529530"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02318";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540773"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02319";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534959"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02320";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541521"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02321";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515897"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02322";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535737"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02323";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536941"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02324";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536631"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02325";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516536"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02326";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529291"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02327";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538448"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02328";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536694"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02329";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544181"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02330";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534830"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02331";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529406"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02332";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537810"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02333";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532939"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02334";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535042"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02335";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541613"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02336";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544172"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02337";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525659"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02338";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516386"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02339";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529785"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02340";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536998"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02341";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538315"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02342";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532958"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02343";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532594"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02344";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535003"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02345";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529609"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02346";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532723"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02347";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533015"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02348";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532949"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02349";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529508"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02350";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536679"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02351";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543925"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02352";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516548"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02353";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532621"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02354";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514472"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02355";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525692"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02356";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652530459"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02357";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535987"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02358";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532512"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02359";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652522894"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02360";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536043"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02361";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533025"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02362";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534797"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02363";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540749"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02364";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532962"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02365";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532546"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02366";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514484"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02367";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532454"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02368";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525296"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02369";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540724"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02370";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541561"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02371";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514475"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02372";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532144"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02373";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532658"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02374";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529254"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02375";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532600"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02376";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536645"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02377";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529320"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02378";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535268"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02379";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652518652"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02380";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536056"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02381";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535316"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02382";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532147"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02383";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535431"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02384";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534840"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02385";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525291"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02386";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516566"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02387";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541922"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02388";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541896"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02389";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532624"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02390";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540402"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02391";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538440"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02392";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541046"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02393";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535804"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02394";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532161"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02395";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541519"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02396";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541880"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02397";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532108"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02398";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541892"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02399";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541515"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02400";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516097"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02401";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538844"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02402";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529802"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02403";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535900"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02404";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541772"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02405";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544097"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02406";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532751"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02407";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516552"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02408";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532580"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02409";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537818"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02410";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541801"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02411";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536972"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02412";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532707"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02413";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534372"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02414";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536977"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02415";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532172"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02416";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514608"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02417";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535955"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02418";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538936"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02419";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538931"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02420";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514610"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02421";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544198"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02422";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541875"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02423";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535303"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02424";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539366"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02425";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539401"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02426";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529765"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02427";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514461"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02428";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544185"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02429";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537303"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02430";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541697"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02431";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537580"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02432";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535727"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02433";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540718"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02434";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541709"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02435";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537518"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02436";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544086"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02437";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541509"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02438";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539991"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02439";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535745"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02440";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541715"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02441";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529435"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02442";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541972"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02443";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532943"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02444";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539580"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02445";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537478"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02446";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541490"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02447";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529342"
